id,ckpt,n_atoms,n_basis,n_occ,t_fock_s,cycles_minao,t_minao,E_minao,conv_minao,dE_minao_mHa,cycles_P_hat,t_P_hat,E_P_hat,conv_P_hat,dE_P_hat_mHa,cycles_P_F1,t_P_F1,E_P_F1,conv_P_F1,dE_P_F1_mHa,same_state_P_hat,same_state_P_F1,n_heavy,fminus_hat_rho,fminus_hat_top_match,fminus_hat_top_match_tol,fminus_hat_top_rank,fminus_hat_n_top_equiv,fplus_hat_rho,fplus_hat_top_match,fplus_hat_top_match_tol,fplus_hat_top_rank,fplus_hat_n_top_equiv,dual_hat_rho,dual_hat_top_match,dual_hat_top_match_tol,dual_hat_top_rank,dual_hat_n_top_equiv,fminus_F1_rho,fminus_F1_top_match,fminus_F1_top_match_tol,fminus_F1_top_rank,fminus_F1_n_top_equiv,fplus_F1_rho,fplus_F1_top_match,fplus_F1_top_match_tol,fplus_F1_top_rank,fplus_F1_n_top_equiv,dual_F1_rho,dual_F1_top_match,dual_F1_top_match_tol,dual_F1_top_rank,dual_F1_n_top_equiv
21909,id,18,171,35,5.712214946746826,11,23.708889961242676,-475.6854324294317,True,0.0,8,20.023285627365112,-475.6854324295162,True,-8.446932042716071e-08,7,18.802586317062378,-475.6854324295072,True,-7.548806024715304e-08,True,True,9,1.0,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
16976,id,18,162,30,4.595622777938843,10,18.686718702316284,-347.4050921189516,True,0.0,7,15.935411930084229,-347.4050921189825,True,-3.092281986027956e-08,6,13.737534761428833,-347.40509211897046,True,-1.887201506178826e-08,True,True,8,1.0,True,True,0,2,0.7380952380952381,True,True,0,4,0.9285714285714287,False,True,2,3,1.0,True,True,0,2,1.0,True,True,0,4,0.9761904761904763,False,True,1,3
43573,id,13,146,33,3.1268973350524902,12,17.23575258255005,-493.1862936426744,True,0.0,8,13.125202894210815,-493.18629364273943,True,-6.502887117676437e-08,7,11.650101900100708,-493.1862936427252,True,-5.0818016461562365e-08,True,True,9,1.0,True,True,0,1,0.9500000000000001,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
124156,id,18,171,34,4.842907190322876,12,28.313181400299072,-434.82206887931477,True,0.0,8,21.776991844177246,-434.82206887935456,True,-3.979039320256561e-08,7,17.416918754577637,-434.82206887932364,True,-8.86757334228605e-09,True,True,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
100682,id,21,186,35,6.871642112731934,11,31.145171642303467,-419.9473130619673,True,0.0,8,23.573315382003784,-419.947313062033,True,-6.571099220309407e-08,7,21.811827182769775,-419.9473130620113,True,-4.3996806198265404e-08,True,True,9,0.8333333333333333,True,True,0,1,0.9166666666666666,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
5693,id,22,182,33,6.611161708831787,10,26.102171659469604,-386.97601744127263,True,0.0,7,20.76763153076172,-386.97601744126877,True,3.865352482534945e-09,6,19.352949380874634,-386.9760174412423,True,3.035438567167148e-08,True,True,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,4,0.9761904761904763,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,4,1.0,True,True,0,2
76862,id,18,171,32,4.9216859340667725,11,23.044540643692017,-364.2967340363428,True,0.0,8,18.777484893798828,-364.29673403633757,True,5.229594535194337e-09,6,17.17529797554016,-364.2967340360569,True,2.859223968698643e-07,True,True,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,0.9666666666666667,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
79945,id,19,176,34,5.802792549133301,11,24.468693256378174,-418.7585261594521,True,0.0,8,22.5578932762146,-418.75852615957683,True,-1.2471446098061278e-07,7,18.920472383499146,-418.7585261595724,True,-1.2028067430946976e-07,True,True,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
7079,id,16,152,31,3.4755499362945557,11,17.740213632583618,-420.45842294114755,True,0.0,8,14.766036033630371,-420.45842294139345,True,-2.4590462999185547e-07,7,13.341671705245972,-420.45842294136173,True,-2.141860022675246e-07,True,True,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
72905,id,18,171,32,5.12920880317688,11,23.389512062072754,-364.38223080863156,True,0.0,8,19.594587326049805,-364.3822308086004,True,3.115019353572279e-08,7,18.019473552703857,-364.3822308085746,True,5.695710569852963e-08,True,True,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
127637,id,13,146,33,3.3490469455718994,12,16.639862775802612,-485.4555325619967,True,0.0,8,13.160027027130127,-485.45553256212173,True,-1.2505552149377763e-07,8,13.258015632629395,-485.4555325622129,True,-2.162323653465137e-07,True,True,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
106179,id,18,171,35,5.242567777633667,10,23.10948896408081,-475.6527916185756,True,0.0,8,19.529208421707153,-475.65279161870336,True,-1.2778400559909642e-07,7,17.84743094444275,-475.652791618683,True,-1.0743406164692715e-07,True,True,9,1.0,True,True,0,1,0.21666666666666667,True,True,0,3,0.9,True,True,0,4,1.0,True,True,0,1,0.9833333333333333,True,True,0,3,0.9833333333333333,False,True,1,4
94443,id,19,176,35,5.520942211151123,11,25.80782985687256,-459.73007361040885,True,0.0,7,19.197166204452515,-459.73007361047377,True,-6.491518433904275e-08,6,18.87561845779419,-459.7300736104508,True,-4.1950443119276315e-08,True,True,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
120414,id,25,206,36,8.994320154190063,10,37.16893029212952,-389.1338893593014,True,0.0,7,29.371790885925293,-389.1338893593064,True,-5.002220859751105e-09,6,27.16576361656189,-389.1338893592956,True,5.7980287238024175e-09,True,True,9,0.9833333333333333,True,True,0,1,0.9166666666666666,False,True,1,3,0.9500000000000001,True,True,0,2,0.9833333333333333,True,True,0,1,1.0,True,True,0,3,1.0,True,True,0,2
105034,id,19,176,34,5.18082332611084,11,24.473477840423584,-422.56752158447784,True,0.0,8,21.181558847427368,-422.5675215846816,True,-2.0372681319713593e-07,7,19.279127836227417,-422.56752158466657,True,-1.887201506178826e-07,True,True,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
94686,id,17,166,35,4.612860918045044,11,21.70104193687439,-495.59413386800077,True,0.0,8,18.59062361717224,-495.5941338680525,True,-5.1727511163335294e-08,7,16.846253871917725,-495.59413386804204,True,-4.126832209294662e-08,True,True,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
29296,id,17,166,33,4.73134446144104,11,21.24827814102173,-417.57230619613085,True,0.0,8,18.981524229049683,-417.57230619626387,True,-1.3301360013429075e-07,7,16.42484402656555,-417.572306196246,True,-1.1516476661199704e-07,True,True,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
130684,id,17,166,36,4.489607810974121,10,21.340113401412964,-548.9288552227498,True,0.0,7,17.682055711746216,-548.9288552227755,True,-2.5693225325085223e-08,6,14.717724800109863,-548.9288552227612,True,-1.1368683772161603e-08,True,True,9,0.9833333333333333,True,True,0,1,0.6333333333333333,False,False,1,4,0.9333333333333332,True,True,0,4,1.0,True,True,0,1,1.0,True,True,0,4,1.0,True,True,0,4
109071,id,21,186,34,6.80734658241272,10,27.09800386428833,-386.634451502455,True,0.0,7,21.926656007766724,-386.63445150256564,True,-1.106172931031324e-07,6,20.68816065788269,-386.63445150255154,True,-9.652012522565201e-08,True,True,9,0.9833333333333333,True,True,0,1,0.9666666666666667,True,True,0,4,0.9833333333333333,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,4,1.0,True,True,0,2
40041,id,19,176,33,5.422524929046631,11,25.58281445503235,-385.460094608574,True,0.0,8,19.820317029953003,-385.46009460857255,True,1.4779288903810084e-09,7,18.770337104797363,-385.46009460855606,True,1.7962520360015333e-08,True,True,9,1.0,True,True,0,1,0.8166666666666667,False,False,1,1,0.8833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
90805,id,21,186,34,6.753871917724609,10,26.926290035247803,-386.7361739754893,True,0.0,8,24.36206841468811,-386.73617397552124,True,-3.1946001399774104e-08,6,20.407442092895508,-386.7361739753616,True,1.276703187613748e-07,True,True,9,0.9833333333333333,True,True,0,1,0.7666666666666667,True,True,0,1,0.7833333333333333,True,True,0,2,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,2
11306,id,17,157,31,3.8266549110412598,11,19.169134855270386,-400.6003096208623,True,0.0,7,13.67263674736023,-400.60030962081237,True,4.990852175978944e-08,6,12.652375221252441,-400.6003096207713,True,9.094947017729282e-08,True,True,8,0.9523809523809524,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
99319,id,20,181,35,6.099842309951782,11,27.815728902816772,-439.8059828143159,True,0.0,8,24.013755559921265,-439.8059828144383,True,-1.2244072422618046e-07,7,23.48600745201111,-439.8059828144139,True,-9.799805411603302e-08,True,True,9,0.9500000000000001,True,True,0,1,1.0,True,True,0,1,0.9500000000000001,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
61043,id,20,181,34,6.6803576946258545,10,25.345287322998047,-402.70151488616403,True,0.0,8,24.096863508224487,-402.7015148863223,True,-1.5825207810848951e-07,7,21.773175954818726,-402.7015148863133,True,-1.4927081792848185e-07,True,True,9,1.0,True,True,0,1,0.8166666666666667,False,True,3,5,0.7999999999999999,False,False,1,1,1.0,True,True,0,1,1.0,True,True,0,5,1.0,True,True,0,1
28136,id,15,156,33,3.7191333770751953,11,18.233455657958984,-453.5190344988881,True,0.0,8,14.944562435150146,-453.5190344991536,True,-2.6545876607997343e-07,7,14.251732587814331,-453.5190344991354,True,-2.4726887204451486e-07,True,True,9,0.9833333333333333,True,True,0,2,0.9666666666666667,True,True,0,1,0.9833333333333333,False,False,1,1,0.9333333333333332,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1
86707,id,18,171,33,5.36318826675415,11,24.027297019958496,-401.5071216847621,True,0.0,8,19.400896310806274,-401.5071216848914,True,-1.2926193448947743e-07,7,17.953934907913208,-401.50712168487604,True,-1.1391421139705926e-07,True,True,9,1.0,True,True,0,1,0.6333333333333333,True,True,0,2,0.9,False,True,1,2,0.9833333333333333,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,2
120427,id,23,196,36,7.3839521408081055,10,30.136987924575806,-425.00314051399664,True,0.0,7,26.316038370132446,-425.0031405140137,True,-1.7053025658242404e-08,6,21.753483533859253,-425.0031405140047,True,-8.071765478234738e-09,True,True,9,1.0,True,True,0,1,0.7,False,True,5,6,0.9500000000000001,True,True,0,2,0.9833333333333333,True,True,0,1,1.0,True,True,0,6,1.0,True,True,0,2
27968,id,14,151,33,3.842778205871582,11,19.017056226730347,-469.5118175451018,True,0.0,8,14.342228889465332,-469.5118175456001,True,-4.982894097338431e-07,7,12.99986982345581,-469.51181754556325,True,-4.6145487431203946e-07,True,True,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
63442,id,19,176,34,5.569753408432007,10,23.722153902053833,-422.5228984847111,True,0.0,7,18.99441361427307,-422.522898484769,True,-5.786660040030256e-08,6,17.53889274597168,-422.5228984847093,True,1.8189894035458565e-09,True,True,9,1.0,True,True,0,1,0.7166666666666667,False,True,1,2,0.6333333333333333,False,False,3,1,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1
101142,id,23,196,36,7.422092437744141,10,31.461853742599487,-425.0111167880644,True,0.0,7,24.291784286499023,-425.01111678806757,True,-3.183231456205249e-09,6,23.041338682174683,-425.0111167880613,True,3.069544618483633e-09,True,True,9,1.0,True,True,0,2,0.9666666666666667,True,True,0,1,0.8666666666666667,False,True,1,2,1.0,True,True,0,2,1.0,True,True,0,1,0.9833333333333333,True,True,0,2
57045,id,20,181,35,6.625961542129517,11,28.056886672973633,-439.83381500953215,True,0.0,7,21.65016460418701,-439.83381500952987,True,2.2737367544323206e-09,7,21.26871395111084,-439.83381500961616,True,-8.401457307627425e-08,True,True,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,0.8833333333333333,True,True,0,1
69814,id,18,171,33,5.1651225090026855,11,23.55791711807251,-401.49545810884047,True,0.0,13,26.82684826850891,-401.4954581088381,True,2.3874235921539366e-09,15,31.099337816238403,-401.49545810890334,True,-6.286882126005366e-08,True,True,9,-0.38333333333333336,False,False,4,2,-0.18333333333333335,False,False,5,1,-0.8166666666666667,False,False,7,1,-0.7,False,False,5,2,0.9333333333333332,True,True,0,1,-0.19999999999999998,True,True,0,1
107108,id,23,196,35,7.297575235366821,10,34.61554551124573,-387.9490616430634,True,0.0,7,25.88950276374817,-387.9490616430767,True,-1.3301360013429075e-08,6,23.9614737033844,-387.9490616430619,True,1.4779288903810084e-09,True,True,9,1.0,True,True,0,1,0.9500000000000001,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
85679,id,20,181,34,6.259460687637329,10,26.257710933685303,-402.64920802629166,True,0.0,7,20.38997197151184,-402.6492080264007,True,-1.0902567737502977e-07,6,19.07048797607422,-402.6492080263096,True,-1.7962520360015333e-08,True,True,9,0.9833333333333333,True,True,0,1,0.7999999999999999,False,True,2,4,0.8166666666666667,True,True,0,5,1.0,True,True,0,1,1.0,True,True,0,4,1.0,True,True,0,5
62272,id,21,186,35,6.643627882003784,10,27.972343921661377,-423.7813230127235,True,0.0,7,22.292665719985962,-423.7813230128135,True,-9.00399754755199e-08,6,20.77496600151062,-423.7813230127844,True,-6.093614501878619e-08,True,True,9,0.9666666666666667,True,True,0,1,0.8833333333333333,True,True,0,2,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,2,0.9833333333333333,True,True,0,1
2239,id,19,158,28,4.156619310379028,10,18.102478742599487,-310.6156256414538,True,0.0,6,13.00711989402771,-310.6156256414298,True,2.3987922759260982e-08,6,14.373267412185669,-310.61562564145913,True,-5.343281372915953e-09,True,True,7,0.9642857142857145,True,True,0,1,0.9285714285714288,True,True,0,2,0.9642857142857145,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1
85246,id,20,181,35,5.625089406967163,11,27.056615591049194,-439.81210708219294,True,0.0,8,24.714558839797974,-439.81210708229116,True,-9.822542779147625e-08,7,20.659159660339355,-439.8121070822783,True,-8.537881512893364e-08,True,True,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9666666666666667,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
43152,id,15,156,32,4.079368829727173,11,18.804449558258057,-416.3035471125267,True,0.0,8,15.416689395904541,-416.30354711270655,True,-1.7985257727559656e-07,7,13.94684648513794,-416.30354711267984,True,-1.531361704110168e-07,True,True,9,1.0,True,True,0,1,0.9500000000000001,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
52986,id,22,191,35,6.811139106750488,11,32.23580574989319,-404.0196588111606,True,0.0,8,26.588698387145996,-404.01965881118934,True,-2.8762769943568856e-08,7,23.08006715774536,-404.0196588111717,True,-1.1141310096718371e-08,True,True,9,1.0,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
50653,id,20,181,34,6.446229457855225,12,28.46885347366333,-402.79960665574345,True,0.0,8,21.92461395263672,-402.7996066557646,True,-2.114575181622058e-08,7,21.594876527786255,-402.79960665571014,True,3.33102434524335e-08,True,True,9,1.0,True,True,0,1,1.0,True,True,0,2,0.9833333333333333,True,True,0,2,0.6833333333333333,False,False,3,1,1.0,True,True,0,2,0.8833333333333333,True,True,0,2
130817,id,18,171,33,5.120358943939209,10,21.70453977584839,-401.4420163821392,True,0.0,8,19.383851051330566,-401.4420163821727,True,-3.353761712787673e-08,7,18.31535029411316,-401.44201638213315,True,6.0254023992456496e-09,True,True,9,0.9833333333333333,True,True,0,1,-0.6166666666666666,False,False,8,1,-0.35,False,False,8,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9500000000000001,True,True,0,1
107175,id,21,186,34,6.689310312271118,10,27.85805869102478,-386.7162619680564,True,0.0,7,21.905319929122925,-386.7162619680166,True,3.979039320256561e-08,6,19.9651038646698,-386.7162619679791,True,7.73070496506989e-08,True,True,9,1.0,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
48638,id,16,161,33,4.320017576217651,11,19.696298599243164,-433.64949872870267,True,0.0,8,15.904006004333496,-433.64949872898416,True,-2.814886101987213e-07,7,15.048163890838623,-433.6494987287968,True,-9.413270163349807e-08,True,True,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
8669,id,20,172,32,5.515096187591553,11,23.461954355239868,-385.7670371761196,True,0.0,7,18.159274578094482,-385.76703717605716,True,6.24140739091672e-08,6,16.084163427352905,-385.76703717602555,True,9.401901479577646e-08,True,True,8,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
43138,id,15,156,32,4.421415090560913,11,19.165198802947998,-416.2801934026955,True,0.0,8,15.641234874725342,-416.2801934029263,True,-2.3078428057488054e-07,7,13.90219259262085,-416.28019340292013,True,-2.2464519133791327e-07,True,True,9,0.9333333333333332,True,True,0,1,0.9833333333333333,True,True,0,1,0.9333333333333332,True,True,0,1,0.9666666666666667,True,True,0,1,0.9833333333333333,True,True,0,1,0.9666666666666667,True,True,0,1
83475,id,17,166,34,4.469891548156738,12,24.1247136592865,-454.67557249303286,True,0.0,8,17.36895775794983,-454.6755724930499,True,-1.7053025658242404e-08,7,17.16277527809143,-454.6755724930066,True,2.6261659513693303e-08,True,True,9,1.0,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1
3171,id,16,143,26,3.292757987976074,10,14.571069478988647,-288.27073254331566,True,0.0,7,11.185266017913818,-288.27073254327223,True,4.3428372009657323e-08,6,11.696416854858398,-288.27073254323574,True,7.992184691829607e-08,True,True,7,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,3,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,3
106933,id,21,186,34,6.529459476470947,10,29.093097925186157,-386.68503957293916,True,0.0,8,24.293762922286987,-386.68503957295496,True,-1.5802470443304628e-08,7,23.230568647384644,-386.68503957295155,True,-1.2391865311656147e-08,True,True,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,2,0.9666666666666667,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1
23714,id,17,166,32,4.913469552993774,10,20.850997924804688,-380.48578567399164,True,0.0,8,17.23821783065796,-380.48578567442536,True,-4.3371528590796515e-07,8,17.82320523262024,-380.48578567455223,True,-5.605897968052886e-07,True,True,9,0.9666666666666667,True,True,0,2,-0.5499999999999999,False,False,7,2,0.6333333333333333,False,False,5,1,0.9833333333333333,True,True,0,2,1.0,True,True,0,2,0.9500000000000001,True,True,0,1
65708,id,16,161,33,4.410607814788818,11,20.60517382621765,-437.4162820545765,True,0.0,8,16.465675592422485,-437.41628205485733,True,-2.808064891723916e-07,7,15.261361837387085,-437.4162820548487,True,-2.721662895055488e-07,True,True,9,1.0,True,True,0,1,0.9333333333333332,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
60615,id,17,166,32,4.598012924194336,11,20.73516845703125,-380.41876967126734,True,0.0,7,16.34971857070923,-380.418769670864,True,4.0336090023629367e-07,6,14.838696241378784,-380.4187696708084,True,4.589537638821639e-07,True,True,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,2
89661,id,20,181,33,5.950452089309692,10,24.60951328277588,-365.6674869526539,True,0.0,7,21.402509689331055,-365.6674869527511,True,-9.72022462519817e-08,6,19.602155447006226,-365.6674869527408,True,-8.685674401931465e-08,True,True,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
43764,id,15,156,32,4.028806924819946,12,19.11646318435669,-416.37071682341593,True,0.0,8,15.116838693618774,-416.3707168233592,True,5.67297320230864e-08,7,13.948689937591553,-416.37071682329645,True,1.1948486644541845e-07,True,True,9,0.9833333333333333,True,True,0,1,0.9500000000000001,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1
85909,id,19,176,34,5.403970718383789,11,24.397943258285522,-422.58658797504194,True,0.0,8,20.54412078857422,-422.5865879750534,True,-1.1482370609883219e-08,7,19.841774702072144,-422.5865879750252,True,1.6711965145077556e-08,True,True,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
97458,id,20,181,35,5.8956427574157715,11,27.32218599319458,-439.8520377542882,True,0.0,8,23.299280166625977,-439.8520377544437,True,-1.5552359400317073e-07,8,24.29838800430298,-439.8520377544569,True,-1.687112671788782e-07,True,True,9,0.9666666666666667,True,True,0,1,0.9333333333333332,True,True,0,1,0.9666666666666667,True,True,0,1,0.9833333333333333,True,True,0,1,0.9666666666666667,True,True,0,1,0.9833333333333333,True,True,0,1
73191,id,17,166,33,4.719461679458618,11,21.200766801834106,-421.3476913457135,True,0.0,7,18.18988013267517,-421.3476913455482,True,1.653006620472297e-07,6,14.587397575378418,-421.3476913453814,True,3.320792529848404e-07,True,True,9,0.9666666666666667,True,True,0,1,0.5333333333333333,True,True,0,2,0.9,True,True,0,3,1.0,True,True,0,1,1.0,True,True,0,2,0.9833333333333333,True,True,0,3
116317,id,25,206,36,8.432183265686035,10,35.30111217498779,-389.12063664412756,True,0.0,7,30.251065492630005,-389.12063664413085,True,-3.296918293926865e-09,6,27.635109186172485,-389.120636644118,True,9.549694368615746e-09,True,True,9,0.9833333333333333,True,True,0,1,0.8833333333333333,True,True,0,4,0.9166666666666666,True,True,0,3,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,4,0.9833333333333333,True,True,0,3
85314,id,17,166,32,4.500080108642578,12,23.269461631774902,-380.4188246003798,True,0.0,9,19.89682698249817,-380.41882460040813,True,-2.830802259268239e-08,9,19.60087513923645,-380.4188246004402,True,-6.036771083017811e-08,True,True,9,0.9,True,True,0,1,-0.19999999999999998,False,False,8,1,-0.06666666666666667,False,False,8,1,0.9500000000000001,True,True,0,1,0.9500000000000001,True,True,0,1,0.9833333333333333,True,True,0,1
94156,id,22,191,35,7.080564260482788,10,29.25913667678833,-403.9332349769425,True,0.0,7,24.11960482597351,-403.9332349769523,True,-9.777068044058979e-09,6,21.61203360557556,-403.9332349769325,True,1.000444171950221e-08,True,True,9,1.0,True,True,0,1,0.8333333333333333,True,True,0,4,0.9333333333333332,False,True,1,3,0.9833333333333333,True,True,0,1,1.0,True,True,0,4,0.9833333333333333,True,True,0,3
70846,id,17,166,34,4.718940019607544,10,20.861222743988037,-458.4698388624093,True,0.0,8,18.668574333190918,-458.46983886221454,True,1.9474555301712826e-07,8,18.080350160598755,-458.4698388626261,True,-2.1680079953512177e-07,True,True,9,1.0,True,True,0,1,0.5333333333333333,False,True,1,2,0.75,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,2
87293,id,19,176,34,5.440796375274658,11,24.479191541671753,-418.74348705822314,True,0.0,8,21.149605751037598,-418.74348705829976,True,-7.66249286243692e-08,7,19.492778062820435,-418.74348705828896,True,-6.582467904081568e-08,True,True,9,0.9666666666666667,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
40589,id,17,166,33,4.712784767150879,10,20.223979234695435,-421.36101428687857,True,0.0,8,17.973098039627075,-421.3610142871887,True,-3.1013769330456853e-07,7,16.351173639297485,-421.36101428716927,True,-2.906972440541722e-07,True,True,9,0.9833333333333333,False,True,1,2,0.9166666666666666,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1
41895,id,16,161,33,4.459447860717773,11,19.963855743408203,-437.3379779741336,True,0.0,9,17.59425926208496,-437.3379779742524,True,-1.1880274541908875e-07,8,17.24392604827881,-437.3379779742509,True,-1.1732481652870774e-07,True,True,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,0.9500000000000001,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
112732,id,21,186,35,6.619418382644653,10,28.144606351852417,-423.8148316308661,True,0.0,7,22.163288831710815,-423.81483163088996,True,-2.3874235921539366e-08,6,21.41089367866516,-423.8148316308852,True,-1.9099388737231493e-08,True,True,9,1.0,True,True,0,1,0.75,False,True,3,4,0.9666666666666667,True,True,0,2,0.9833333333333333,True,True,0,1,1.0,True,True,0,4,1.0,True,True,0,2
10636,id,16,152,31,3.9885737895965576,11,18.512694120407104,-420.3932474445987,True,0.0,7,13.233354330062866,-420.39324744456746,True,3.126388037344441e-08,6,12.30331563949585,-420.3932474445319,True,6.684786058031023e-08,True,True,8,0.9761904761904763,True,True,0,3,0.3571428571428572,False,False,3,2,0.9761904761904763,True,True,0,2,0.9761904761904763,True,True,0,3,1.0,True,True,0,2,1.0,True,True,0,2
21803,id,20,181,35,6.680494546890259,11,26.969085216522217,-439.7760985626888,True,0.0,8,23.968129873275757,-439.77609856275313,True,-6.434675015043467e-08,7,20.724151611328125,-439.77609856274756,True,-5.877609510207549e-08,True,True,9,0.9666666666666667,True,True,0,1,0.9500000000000001,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
